fdc_id;name;category;protein;phe;phe_source;fat;carbs;energy
2647437;Йогурт обычный, обезжиренный;Яйца;4,23;211,5;calculated;0,09;8,08;0,0
2647438;Сыр Монтерей Джек, твердый;Сыры;22,60;1130,0;calculated;32,60;1,90;0,0
2647439;Сыр, пастеризованный плавленый сыр, пищевой продукт или продукт, американский, холостые;Сыры;15,60;780,0;calculated;23,90;8,19;0,0
2647440;Сыр, проволоне, нарезанный;Сыры;23,50;1175,0;calculated;28,10;2,45;0,0
2647441;Сыр Оахака, твердый;Сыры;22,10;1105,0;calculated;22,10;2,40;0,0
2647442;Сыр, кесо фреска, твердый;Сыры;18,90;945,0;calculated;23,40;2,96;0,0
2647443;Сыр котия, твердый;Сыры;23,80;1190,0;calculated;27,20;2,72;0,0
2684440;Рыба, лосось, нерка, выловленная в дикой природе, сырая;Рыба и морепродукты;22,30;1115,0;calculated;4,94;0,00;0,0
2684441;Рыба, лосось, атлантический, выращенный на ферме, сырой;Рыба и морепродукты;20,30;1015,0;calculated;13,10;0,00;0,0
2684442;Рыба, тилапия, выращенная на ферме, сырая;Рыба и морепродукты;19,00;950,0;calculated;2,48;0,00;0,0
2684443;Ракообразные, креветки, выращенные на ферме, сырые;Рыба и морепродукты;15,60;780,0;calculated;0,80;0,48;0,0
2684444;Рыба, треска, Атлантическая, выловленная в дикой природе, сырая;Рыба и морепродукты;16,10;805,0;calculated;0,67;0,00;0,0
2684445;Рыба, сом, выращенные на ферме, сырые;Рыба и морепродукты;16,50;825,0;calculated;7,31;0,00;0,0
2684446;Ракообразные, крабовые, синие плавающие, кусковые, пастеризованные, охлажденные;Рыба и морепродукты;18,60;930,0;calculated;0,81;0,00;0,0
2685568;Тыква, летняя, зеленая, кабачки, включая кожуру, сырая;Овощи;0,98;24,6;calculated;0,20;3,27;0,0
2685569;Кабачок, летний, желтый, с кожурой, сырой;Овощи;0,89;22,3;calculated;0,14;4,39;0,0
2685570;Тыква, зимняя, ореховая, сырая;Орехи и семена;1,15;51,7;calculated;0,17;10,50;0,0
2685571;Тыква, зимняя, желудь, сырая;Овощи;1,25;31,2;calculated;0,18;10,50;0,0
2685572;Капуста, бок-чой, сырая;Овощи;1,02;25,5;calculated;0,23;3,51;0,0
2685573;Цветная капуста, сырая;Овощи;1,64;41,0;calculated;0,24;4,72;0,0
2685574;Колларды, сырые;Овощи;2,97;74,2;calculated;0,77;7,02;0,0
2685575;Брюссельская капуста, сырая;Овощи;3,98;99,5;calculated;0,56;9,62;0,0
2685576;Свекла сырая;Овощи;1,69;42,2;calculated;0,30;8,79;0,0
2685577;Баклажаны сырые;Овощи;0,85;21,3;calculated;0,12;5,40;0,0
2685578;Помидоры целые, консервированные, в сухих и жидких веществах, с добавлением соли;Овощи;0,87;21,7;calculated;0,21;4,29;0,0
2685579;Помидоры, соус, консервированные, с добавлением соли;Овощи;1,35;33,8;calculated;0,38;6,33;0,0
2685580;Томатная паста, консервированная, без соли;Овощи;4,23;105,8;calculated;0,73;20,20;0,0
2685581;Помидоры, измельченные, консервированные;Овощи;1,44;36,0;calculated;0,40;7,14;0,0
2685582;Помидоры, пюре, консервированные;Овощи;1,58;39,5;calculated;0,27;8,04;0,0
2710815;Абрикос с кожицей, сырой;Фрукты;0,96;24,0;calculated;0,41;10,20;0,0
2710816;Дыни, медвяная роса, сырые;Фрукты;0,53;13,3;calculated;0,22;8,15;0,0
2710817;Плантаны, спелые, сырые;Фрукты;1,16;29,0;calculated;0,89;31,00;0,0
2710818;Подорожники, недозрелые, сырые;Фрукты;1,23;30,8;calculated;0,69;33,60;0,0
2710819;Семена чиа, сухие, сырые;Орехи и семена;17,00;765,0;calculated;32,90;38,30;0,0
2710820;Булгур, сухой, сырой;Крупы и макароны;11,80;354,0;calculated;2,42;75,90;0,0
2710821;Дикий рис, сухой, сырой;Крупы и макароны;12,80;384,0;calculated;1,70;75,70;0,0
2710822;Руккола, детка, сырая;Овощи;1,65;41,2;calculated;0,33;5,37;0,0
2710823;Спаржа, зеленая, сырая;Овощи;1,44;36,0;calculated;0,22;5,10;0,0
2710824;Авокадо, Хасс, очищенный, сырой;Овощи;1,81;45,2;calculated;20,30;8,32;0,0
2710825;Рис черный необогащенный сырой;Крупы и макароны;7,57;227,1;calculated;3,44;77,20;0,0
2710826;Кукуруза, сладкие, желтые и белые зерна, свежие, сырые;Яйца;2,79;139,5;calculated;1,63;14,70;0,0
2710827;Эйнкорн, зерно, сухое, сырое;Крупы и макароны;15,10;453,0;calculated;3,81;68,70;0,0
2710828;Фарро, жемчужный, сухой, сырой;Крупы и макароны;12,60;378,0;calculated;3,10;72,10;0,0
2710829;Фонио, зерно, сухое, сырое;Крупы и макароны;7,17;215,1;calculated;1,69;81,30;0,0
2710830;Хорасан, зерно, сухое, сырое;Крупы и макароны;14,80;444,0;calculated;2,80;71,80;0,0
2710831;Киви (киви), зеленый, очищенный, сырой;Фрукты;1,01;25,2;calculated;0,64;13,80;0,0
2710832;Мандарин, без косточек, очищенный, сырой;Фрукты;1,04;26,0;calculated;0,46;13,40;0,0
2710833;Манго Томми Аткинса, очищенное, сырое;Фрукты;0,56;14,1;calculated;0,57;15,30;0,0
2710834;Манго Атаульфо, очищенное, сырое;Фрукты;0,69;17,2;calculated;0,68;17,40;0,0
2710835;Кукурузная мука, маса харина, белая или желтая, сухая, сырая;Яйца;7,56;378,0;calculated;4,34;76,70;0,0
2710836;Груша Анжуйская, зеленая, с кожицей, сырая;Фрукты;0,31;7,8;calculated;0,37;14,80;0,0
2710837;Слива черная, с кожицей, сырая;Фрукты;0,58;14,4;calculated;0,28;13,50;0,0
2710838;Рис красный необогащенный, сухой, сырой;Крупы и макароны;8,56;256,8;calculated;3,44;76,20;0,0
2710839;Отруби сорго белые, необогащенные, сухие, сырые;Яйца;11,20;560,0;calculated;9,26;68,70;0,0
2710840;Мука сорго белая, перловая, необогащенная, сухая, сырая;Яйца;10,20;510,0;calculated;3,24;73,50;0,0
2710841;Зерно сорго белое, жемчужное, необогащенное, сухое, сырое;Яйца;10,20;510,0;calculated;3,26;74,90;0,0
2710842;Сорго цельнозерновое, белое, сухое, сырое;Яйца;10,10;505,0;calculated;4,22;73,60;0,0
2710843;Подорожники, перезрелые, сырые;Фрукты;1,17;29,2;calculated;0,99;29,20;0,0
2727566;Курица, голень, мясо и кожа, сырые;Мясо;18,40;920,0;calculated;5,94;-0,47;0,0
2727567;Курица, бедра, мясо и кожа, сырые;Мясо;17,10;855,0;calculated;13,40;-0,17;0,0
2727568;Курица, крылышки, мясо и кожа, сырые;Мясо;18,40;920,0;calculated;10,60;-0,46;0,0
2727569;Курица, грудка, мясо и кожа, сырые;Мясо;21,40;1070,0;calculated;4,78;-0,43;0,0
2727570;Баранина, фарш, сырой;Мясо;17,50;875,0;calculated;18,60;-0,25;0,0
2727571;Зубр, молотый, сырой;Мясо;19,90;995,0;calculated;8,88;-0,15;0,0
2727572;Говядина, короткая корейка (стейк из Нью-Йорка), сырая;Мясо;21,30;1065,0;calculated;11,50;0,22;0,0
2727573;Говядина, стейк из вырезки, сырой;Мясо;21,10;1055,0;calculated;6,46;0,18;0,0
2727574;Говядина, стейк из верхней части вырезки, сырой;Мясо;22,00;1100,0;calculated;5,71;0,22;0,0
2727575;Свинина, отбивная, центральная часть, сырая;Мясо;22,80;1140,0;calculated;5,48;-0,56;0,0
2727576;Свинина, грудинка, с кожей, сырая;Мясо;15,20;760,0;calculated;35,80;-0,70;0,0
2727577;Азимина, очищенная, без семян, сырая;Фрукты;1,15;28,7;calculated;0,00;0,00;0,0
2727578;Тыква, тыква для пирога, очищенная, без семян, сырая;Хлеб и выпечка;0,85;25,6;calculated;0,00;0,00;0,0
2727579;Кабачки, спагетти, очищенные, без семян, сырые;Крупы и макароны;0,79;23,8;calculated;0,00;0,00;0,0
2727580;Брюкага, очищенная, сырая;Овощи;0,89;22,2;calculated;0,00;0,00;0,0
2727581;Ежевика, сырая;Фрукты;1,53;38,2;calculated;0,00;0,00;0,0
2727582;Томатилло, очищенные от шелухи, сырые;Овощи;1,06;26,5;calculated;0,00;0,00;0,0
2727583;Капуста, напа, лист, очищенный от кочерыж, сырой;Овощи;1,06;26,5;calculated;0,00;0,00;0,0
2727584;Лук-порей, луковица и зелень, без корней, сырые;Овощи;1,47;36,8;calculated;0,00;0,00;0,0
2727585;Зеленый лук (зеленый лук), луковица и зелень, корень удален, сырой;Овощи;0,67;16,7;calculated;0,00;0,00;0,0
2727586;Лук-шалот, луковица, очищенная, без корня, сырая;Овощи;1,38;34,5;calculated;0,00;0,00;0,0
2727587;Сок, чернослив, длительного хранения;Фрукты;0,42;10,6;calculated;0,00;0,00;0,0
2727588;Сок гранатовый из концентрата длительного хранения;Фрукты;0,00;0,0;empty;0,00;0,00;0,0
